registry_facility_id,eia_plant_code,geoid,facility_cap_50km_mw,county_gen_cap_50km_mw,facility_share,global_min_gen_cap_50km_mw,global_max_gen_cap_50km_mw,ec_slope,delta
eia860_514_08085,514,08051,30.990363144905395,86.61769890703961,0.3577832652673568,0.0,5796.9,0.00028750999097218634,0.008910039028016526
eia860_514_08085,514,08085,153.644574177428,352.8619456833944,0.43542404063963785,0.0,5796.9,0.00028750999097218634,0.04417435013467774
eia860_514_08085,514,08091,173.2,232.28476499189625,0.7456365035651066,0.0,5796.9,0.00028750999097218634,0.04979673043638267
eia860_516_08117,516,08037,15.20941599281222,46.15302964959569,0.32954317643469067,0.0,5796.9,0.00028750999097218634,0.004372859054785668
eia860_516_08117,516,08049,14.554311879928772,244.48626303739508,0.059530182592314546,0.0,5796.9,0.00028750999097218634,0.004184510077204706
eia860_516_08117,516,08107,2.3900737652341246,717.4022049390636,0.0033315673534027378,0.0,5796.9,0.00028750999097218634,0.0006871700866653226
eia860_516_08117,516,08117,19.31500565336779,354.80642868680343,0.05443815019038912,0.0,5796.9,0.00028750999097218634,0.005553257101027501
eia860_525_08107,525,08081,418.3746221281741,1835.6703446191052,0.22791380999020566,0.0,5796.9,0.00028750999097218634,0.1202868838310632
eia860_525_08107,525,08107,422.6176796023091,717.4022049390636,0.589094481021572,0.0,5796.9,0.00028750999097218634,0.12150680524714623
eia860_54006_30007,54006,30007,9.7,71.3,0.13604488078541374,0.0,5796.9,0.00028750999097218634,0.002788846912430207
eia860_54006_30007,54006,30031,3.432544596231775,18.925105902995362,0.1813751856304535,0.0,5796.9,0.00028750999097218634,0.0009868908658742246
eia860_54630_08037,54630,08037,5.834982929020666,46.15302964959569,0.12642686673705247,0.0,5796.9,0.00028750999097218634,0.001677615889245593
eia860_54630_08037,54630,08045,3.5788661381580016,69.7505893033737,0.05130947528761451,0.0,5796.9,0.00028750999097218634,0.0010289597710724705
eia860_54630_08037,54630,08097,1.3461240981240983,130.6077748917749,0.010306615354557052,0.0,5796.9,0.00028750999097218634,0.00038702412729910195
eia860_54668_16043,54668,16043,9.0,31.5,0.2857142857142857,0.0,5796.9,0.00028750999097218634,0.002587589918749677
eia860_54668_16043,54668,16081,3.2255092143549953,263.09671839637895,0.012259785047928552,0.0,5796.9,0.00028750999097218634,0.0009273661250999085
eia860_54668_16043,54668,56039,1.0570547417116423,132.91524029812388,0.00795284829144279,0.0,5796.9,0.00028750999097218634,0.00030391379924662104
eia860_54729_08103,54729,08103,0.9276301643372753,297.94513899554596,0.0031134260738892023,0.0,5796.9,0.00028750999097218634,0.00026670294017413777
eia860_55127_08087,55127,08087,300.0,1191.8998037527972,0.25169900947665624,0.0,5796.9,0.00028750999097218634,0.0862529972916559
eia860_55127_08087,55127,08121,168.27901183309115,616.7379281710608,0.2728533533394376,0.0,5796.9,0.00028750999097218634,0.048381897172940475
eia860_55200_08031,55200,08001,191.937102637898,5366.249295682584,0.03576745918090705,0.0,5796.9,0.00028750999097218634,0.05518383464664965
eia860_55200_08031,55200,08005,192.01006030990766,3027.2137635552135,0.06342798206771089,0.0,5796.9,0.00028750999097218634,0.05520481070627051
eia860_55200_08031,55200,08013,121.99419457308205,4742.997819009426,0.025720904632117354,0.0,5796.9,0.00028750999097218634,0.03507454978036596
eia860_55200_08031,55200,08014,194.0,5507.2504489762805,0.03522628974247246,0.0,5796.9,0.00028750999097218634,0.05577693824860415
eia860_55200_08031,55200,08019,139.42911836647878,1062.0614059342763,0.1312815978317426,0.0,5796.9,0.00028750999097218634,0.040087264562806216
eia860_55200_08031,55200,08031,194.0,3743.57475815982,0.051822125249974184,0.0,5796.9,0.00028750999097218634,0.05577693824860415
eia860_55200_08031,55200,08035,194.0,2170.147248429024,0.08939485564421362,0.0,5796.9,0.00028750999097218634,0.05577693824860415
